timestamp,hand_detected,gesture_detected,gesture_real,paused,game_over
1764273280.5645456,1,DOWN,DOWN,0,0
1764273280.6005924,1,DOWN,DOWN,0,0
1764273280.632556,1,DOWN,DOWN,0,0
1764273280.6646154,1,DOWN,DOWN,0,0
1764273280.701768,1,DOWN,DOWN,0,0
1764273280.7324882,1,DOWN,DOWN,0,0
1764273280.7653706,1,DOWN,DOWN,0,0
1764273280.800704,1,DOWN,DOWN,0,0
1764273280.831257,1,DOWN,DOWN,0,0
1764273280.864196,1,DOWN,DOWN,0,0
1764273280.9000962,1,DOWN,DOWN,0,0
1764273280.9321904,1,DOWN,DOWN,0,0
1764273280.9641402,1,DOWN,DOWN,0,0
1764273281.001272,1,DOWN,DOWN,0,0
1764273281.0324576,1,DOWN,DOWN,0,0
1764273281.064119,1,DOWN,DOWN,0,0
1764273281.0963297,1,DOWN,DOWN,0,0
1764273281.1324968,1,DOWN,DOWN,0,0
1764273281.163821,1,DOWN,DOWN,0,0
1764273281.1957483,1,DOWN,DOWN,0,0
1764273281.2339296,1,DOWN,DOWN,0,0
1764273281.2648005,1,DOWN,DOWN,0,0
1764273281.2970243,1,DOWN,DOWN,0,0
1764273281.332124,1,DOWN,DOWN,0,0
1764273281.3648596,1,DOWN,DOWN,0,0
1764273281.3963776,1,DOWN,DOWN,0,0
1764273281.431324,1,DOWN,DOWN,0,0
1764273281.4630237,1,DOWN,DOWN,0,0
1764273281.4965224,1,DOWN,DOWN,0,0
1764273281.5334384,1,DOWN,DOWN,0,0
1764273281.5646133,1,DOWN,DOWN,0,0
1764273281.5957904,1,DOWN,DOWN,0,0
1764273281.6282895,1,DOWN,DOWN,0,0
1764273281.6664217,1,DOWN,DOWN,0,0
1764273281.69764,1,DOWN,DOWN,0,0
1764273281.7288463,1,DOWN,DOWN,0,0
1764273281.7648115,1,DOWN,DOWN,0,0
1764273281.795992,1,DOWN,DOWN,0,0
1764273281.8289368,1,DOWN,DOWN,0,0
1764273281.8636544,1,DOWN,DOWN,0,0
1764273281.8961852,1,DOWN,DOWN,0,0
1764273281.9289618,1,DOWN,DOWN,0,0
1764273281.9646063,1,DOWN,DOWN,0,0
1764273281.996495,1,DOWN,DOWN,0,0
1764273282.028457,1,DOWN,LEFT,0,0
