timestamp,hand_detected,gesture_detected,gesture_real,paused,game_over
1764273884.0596924,1,DOWN,DOWN,0,0
1764273884.092018,1,DOWN,DOWN,0,0
1764273884.1293058,1,DOWN,DOWN,0,0
1764273884.1601267,1,DOWN,DOWN,0,0
1764273884.192217,1,DOWN,DOWN,0,0
1764273884.2287948,1,DOWN,DOWN,0,0
1764273884.2600806,1,DOWN,DOWN,0,0
1764273884.2918432,1,DOWN,DOWN,0,0
1764273884.3299844,1,DOWN,DOWN,0,0
1764273884.360395,1,DOWN,DOWN,0,0
1764273884.3923926,1,DOWN,DOWN,0,0
1764273884.4245758,1,DOWN,DOWN,0,0
1764273884.4592147,1,DOWN,DOWN,0,0
1764273884.49141,1,DOWN,DOWN,0,0
1764273884.5225985,1,DOWN,DOWN,0,0
1764273884.5616448,1,DOWN,DOWN,0,0
1764273884.5906417,1,DOWN,DOWN,0,0
1764273884.6230156,1,DOWN,DOWN,0,0
1764273884.6589782,1,DOWN,DOWN,0,0
1764273884.6917272,1,DOWN,DOWN,0,0
1764273884.7231088,1,DOWN,DOWN,0,0
1764273884.7600565,1,DOWN,DOWN,0,0
1764273884.7927465,1,DOWN,DOWN,0,0
1764273884.8239865,1,DOWN,DOWN,0,0
1764273884.8585148,1,DOWN,DOWN,0,0
1764273884.8920872,1,DOWN,DOWN,0,0
1764273884.9238937,1,DOWN,DOWN,0,0
1764273884.9558277,1,DOWN,DOWN,0,0
1764273884.9913185,1,DOWN,DOWN,0,0
1764273885.0232759,1,DOWN,DOWN,0,0
1764273885.0551944,1,DOWN,DOWN,0,0
1764273885.0913336,1,DOWN,DOWN,0,0
1764273885.1227546,1,DOWN,DOWN,0,0
1764273885.1554196,1,DOWN,DOWN,0,0
1764273885.191362,1,DOWN,DOWN,0,0
1764273885.2241256,1,DOWN,DOWN,0,0
1764273885.2561917,1,DOWN,DOWN,0,0
1764273885.2926602,1,DOWN,DOWN,0,0
1764273885.3234832,1,DOWN,DOWN,0,0
1764273885.355682,1,DOWN,DOWN,0,0
1764273885.3930838,1,DOWN,DOWN,0,0
1764273885.4240005,1,DOWN,DOWN,0,0
1764273885.4556477,1,DOWN,DOWN,0,0
1764273885.4884696,1,DOWN,DOWN,0,0
1764273885.525572,1,DOWN,DOWN,0,0
1764273885.5551078,1,DOWN,DOWN,0,0
1764273885.5878377,1,DOWN,DOWN,0,0
1764273885.6235023,1,DOWN,DOWN,0,0
1764273885.6567135,1,DOWN,DOWN,0,0
1764273885.6869388,1,DOWN,DOWN,0,0
1764273885.7234018,1,DOWN,DOWN,0,0
1764273885.755681,1,DOWN,DOWN,0,0
1764273885.7871566,1,DOWN,DOWN,0,0
1764273885.8243835,1,DOWN,DOWN,0,0
1764273885.8551815,1,DOWN,DOWN,0,0
1764273885.887812,1,DOWN,DOWN,0,0
1764273885.9254072,1,DOWN,DOWN,0,0
1764273885.955802,1,DOWN,DOWN,0,0
1764273885.9872375,1,DOWN,DOWN,0,0
1764273886.0234945,1,DOWN,DOWN,0,0
1764273886.0557764,1,DOWN,DOWN,0,0
1764273886.0878532,1,DOWN,DOWN,0,0
1764273886.1193402,1,DOWN,DOWN,0,0
1764273886.1563928,1,DOWN,DOWN,0,0
1764273886.1873252,1,DOWN,DOWN,0,0
1764273886.2196815,1,DOWN,DOWN,0,0
1764273886.2555695,1,DOWN,DOWN,0,0
1764273886.2877114,1,DOWN,DOWN,0,0
1764273886.3192496,1,DOWN,DOWN,0,0
1764273886.3572905,1,DOWN,DOWN,0,0
1764273886.3877406,1,DOWN,DOWN,0,0
1764273886.4195454,1,DOWN,DOWN,0,0
1764273886.4561265,1,DOWN,DOWN,0,0
1764273886.4879453,1,DOWN,DOWN,0,0
1764273886.5197496,1,DOWN,DOWN,0,0
1764273886.5581105,1,DOWN,DOWN,0,0
1764273886.5879416,1,DOWN,DOWN,0,0
1764273886.6200147,1,DOWN,DOWN,0,0
1764273886.6513183,1,DOWN,DOWN,0,0
1764273886.6881716,1,DOWN,DOWN,0,0
1764273886.71968,1,DOWN,DOWN,0,0
