timestamp,hand_detected,gesture_detected,gesture_real,paused,game_over
1763581864.8912196,1,UP,UP,0,0
1763581864.9233716,1,UP,UP,0,0
1763581864.9595606,1,UP,UP,0,0
1763581864.990827,1,UP,UP,0,0
1763581865.0227609,1,UP,UP,0,0
1763581865.0589612,1,UP,UP,0,0
1763581865.09165,1,UP,UP,0,0
1763581865.1228452,1,UP,UP,0,0
1763581865.1595058,1,UP,UP,0,0
1763581865.1912339,1,UP,UP,0,0
1763581865.2276351,1,UP,UP,0,0
1763581865.2595346,1,UP,UP,0,0
1763581865.2919016,1,UP,UP,0,0
1763581865.327268,1,UP,UP,0,0
1763581865.359419,1,UP,UP,0,0
1763581865.3919961,1,UP,UP,0,0
1763581865.4274063,1,UP,UP,0,0
1763581865.459031,1,UP,UP,0,0
1763581865.4959407,1,UP,UP,0,0
1763581865.5270183,1,UP,UP,0,0
1763581865.5596387,1,UP,UP,0,0
1763581865.5952623,1,UP,UP,0,0
1763581865.6269548,1,UP,UP,0,0
1763581865.6591408,1,UP,UP,0,0
1763581865.6946309,1,UP,UP,0,0
1763581865.7275107,1,UP,LEFT,0,0
1763581865.7637239,1,UP,LEFT,0,0
1763581865.7950404,1,UP,LEFT,0,0
1763581865.827433,1,UP,LEFT,0,0
1763581865.8625648,1,UP,LEFT,0,0
1763581865.895271,1,UP,LEFT,0,0
1763581865.927179,1,UP,LEFT,0,0
1763581865.9628255,1,LEFT,LEFT,0,0
1763581865.9945884,1,LEFT,LEFT,0,0
1763581866.0317101,1,LEFT,LEFT,0,0
1763581866.0632906,1,LEFT,LEFT,0,0
1763581866.0958178,1,LEFT,LEFT,0,0
1763581866.1316519,1,LEFT,LEFT,0,0
1763581866.1629162,1,LEFT,LEFT,0,0
1763581866.1952999,1,LEFT,LEFT,0,0
1763581866.2304263,1,LEFT,LEFT,0,0
1763581866.2643175,1,LEFT,LEFT,0,0
1763581866.2992127,1,LEFT,LEFT,0,0
1763581866.330644,1,LEFT,LEFT,0,0
1763581866.36229,1,LEFT,LEFT,0,0
1763581866.3982677,1,LEFT,LEFT,0,0
1763581866.4305365,1,LEFT,LEFT,0,0
1763581866.46263,1,LEFT,LEFT,0,0
1763581866.4991577,1,LEFT,LEFT,0,0
1763581866.531187,1,LEFT,LEFT,0,0
1763581866.567108,1,LEFT,LEFT,0,0
1763581866.5990903,1,LEFT,LEFT,0,0
1763581866.63137,1,LEFT,LEFT,0,0
1763581866.6674097,1,LEFT,LEFT,0,0
1763581866.698998,1,LEFT,LEFT,0,0
1763581866.731047,1,LEFT,LEFT,0,0
1763581866.7665858,1,LEFT,LEFT,0,0
1763581866.7988367,1,LEFT,LEFT,0,0
1763581866.8349645,1,LEFT,LEFT,0,0
1763581866.866755,1,LEFT,LEFT,0,0
1763581866.8990479,1,LEFT,LEFT,0,0
1763581866.9348302,1,LEFT,LEFT,0,0
1763581866.9673822,1,LEFT,LEFT,0,0
1763581866.9988337,1,LEFT,LEFT,0,0
1763581867.0350463,1,LEFT,LEFT,0,0
1763581867.0668259,1,LEFT,LEFT,0,0
1763581867.103667,1,LEFT,LEFT,0,0
1763581867.1351285,1,LEFT,LEFT,0,0
1763581867.166817,1,LEFT,LEFT,0,0
1763581867.2032201,1,LEFT,LEFT,0,0
1763581867.2353888,1,UP,LEFT,0,0
1763581867.267441,1,UP,LEFT,0,0
1763581867.3041117,1,UP,LEFT,0,0
1763581867.3351038,1,UP,NONE,0,0
1763581867.3701797,1,UP,DOWN,0,0
1763581867.402955,1,DOWN,UP,0,0
1763581867.4346466,1,DOWN,UP,0,0
1763581867.4705877,1,DOWN,DOWN,0,0
1763581867.5029404,1,DOWN,DOWN,0,0
1763581867.5351422,1,DOWN,DOWN,0,0
1763581867.5712304,1,DOWN,DOWN,0,0
1763581867.6029363,1,DOWN,DOWN,0,0
1763581867.6390142,1,DOWN,DOWN,0,0
1763581867.671092,1,DOWN,DOWN,0,0
1763581867.7028675,1,DOWN,DOWN,0,0
1763581867.7386942,1,DOWN,DOWN,0,0
1763581867.7702563,1,DOWN,DOWN,0,0
1763581867.8025637,1,DOWN,DOWN,0,0
1763581867.8392138,1,DOWN,DOWN,0,0
1763581867.8713598,1,DOWN,DOWN,0,0
1763581867.906941,1,DOWN,DOWN,0,0
1763581867.9389896,1,DOWN,DOWN,0,0
1763581867.9707978,1,DOWN,DOWN,0,0
1763581868.00648,1,DOWN,DOWN,0,0
1763581868.038263,1,DOWN,DOWN,0,0
1763581868.0713804,1,DOWN,DOWN,0,0
1763581868.1076746,1,DOWN,DOWN,0,0
1763581868.139235,1,DOWN,DOWN,0,0
1763581868.1750727,1,DOWN,DOWN,0,0
1763581868.2074716,1,DOWN,DOWN,0,0
1763581868.2389572,1,DOWN,DOWN,0,0
1763581868.274658,1,DOWN,DOWN,0,0
1763581868.3064344,1,DOWN,DOWN,0,0
1763581868.3384993,1,DOWN,DOWN,0,0
1763581868.3746405,1,DOWN,DOWN,0,0
1763581868.406441,1,DOWN,DOWN,0,0
1763581868.443327,1,DOWN,DOWN,0,0
1763581868.4750438,1,DOWN,DOWN,0,0
1763581868.5072987,1,DOWN,DOWN,0,0
1763581868.5431144,1,DOWN,DOWN,0,0
1763581868.5755243,1,DOWN,DOWN,0,0
1763581868.6072032,1,DOWN,DOWN,0,0
1763581868.6426558,1,DOWN,DOWN,0,0
1763581868.674764,1,DOWN,DOWN,0,0
1763581868.7158852,1,DOWN,NONE,0,0
1763581868.7437387,1,DOWN,RIGHT,0,0
1763581868.7758794,1,DOWN,RIGHT,0,0
1763581868.811842,1,DOWN,RIGHT,0,1
1763581868.8425455,1,DOWN,RIGHT,0,1
1763581868.8759663,1,RIGHT,RIGHT,0,1
1763581868.9106739,1,RIGHT,RIGHT,0,1
1763581868.9431915,1,RIGHT,RIGHT,0,1
1763581868.9792612,1,RIGHT,RIGHT,0,1
1763581869.012038,1,RIGHT,RIGHT,0,0
1763581869.042443,1,RIGHT,RIGHT,0,0
1763581869.078981,1,RIGHT,RIGHT,0,0
1763581869.110929,1,RIGHT,RIGHT,0,0
1763581869.147435,1,RIGHT,RIGHT,0,0
1763581869.1790636,1,RIGHT,RIGHT,0,0
1763581869.2115695,1,RIGHT,RIGHT,0,0
1763581869.2468085,1,RIGHT,RIGHT,0,0
1763581869.2797515,1,RIGHT,RIGHT,0,0
1763581869.3114808,1,RIGHT,NONE,0,0
1763581869.3470764,1,RIGHT,NONE,0,0
1763581869.378995,1,RIGHT,NONE,0,0
1763581869.4148862,1,RIGHT,NONE,0,0
1763581869.447597,1,RIGHT,NONE,0,0
1763581869.4789505,1,RIGHT,NONE,0,0
1763581869.5149856,1,RIGHT,NONE,0,0
1763581869.546889,1,RIGHT,NONE,0,0
1763581869.579144,1,RIGHT,NONE,0,0
1763581869.6149554,1,RIGHT,NONE,0,0
1763581869.646887,1,RIGHT,NONE,0,0
1763581869.683466,1,RIGHT,NONE,0,0
1763581869.7148232,1,RIGHT,NONE,0,0
1763581869.7467475,1,RIGHT,NONE,0,0
1763581869.7823398,1,RIGHT,NONE,0,0
1763581869.8146343,1,RIGHT,NONE,0,0
1763581869.8476632,1,RIGHT,NONE,0,0
1763581869.8831902,1,RIGHT,NONE,0,0
1763581869.9144006,1,RIGHT,NONE,0,0
1763581869.950901,1,RIGHT,NONE,0,0
1763581869.98293,1,RIGHT,NONE,0,0
1763581870.0148246,1,RIGHT,NONE,0,0
1763581870.0509562,1,RIGHT,NONE,0,0
1763581870.082425,1,RIGHT,NONE,0,0
1763581870.1142054,1,RIGHT,NONE,0,0
