timestamp,hand_detected,gesture_detected,gesture_real,paused,game_over
1763667793.500524,1,RIGHT,RIGHT,0,0
1763667793.534369,1,RIGHT,RIGHT,0,0
1763667793.5664692,1,RIGHT,RIGHT,0,0
1763667793.6001782,1,RIGHT,RIGHT,0,0
1763667793.633577,1,RIGHT,RIGHT,0,0
1763667793.6656568,1,RIGHT,RIGHT,0,0
1763667793.6979446,1,RIGHT,RIGHT,0,0
1763667793.7317853,1,RIGHT,RIGHT,0,0
1763667793.764957,1,RIGHT,RIGHT,0,0
1763667793.7982516,1,RIGHT,RIGHT,0,0
1763667793.8308575,1,RIGHT,RIGHT,0,0
1763667793.8639002,1,RIGHT,RIGHT,0,0
1763667793.8964803,1,RIGHT,RIGHT,0,0
1763667793.9287915,1,RIGHT,RIGHT,0,0
1763667793.963059,1,RIGHT,RIGHT,0,0
1763667793.9960232,1,RIGHT,RIGHT,0,0
1763667794.028392,1,RIGHT,RIGHT,0,0
1763667794.0614095,1,RIGHT,RIGHT,0,0
1763667794.0952735,1,RIGHT,RIGHT,0,0
1763667794.1292627,1,RIGHT,RIGHT,0,0
1763667794.1636806,1,RIGHT,RIGHT,0,0
1763667794.1947374,1,RIGHT,RIGHT,0,0
1763667794.227449,1,RIGHT,RIGHT,0,0
1763667794.261062,1,RIGHT,RIGHT,0,0
1763667794.294187,1,RIGHT,RIGHT,0,0
1763667794.329025,1,RIGHT,RIGHT,0,0
1763667794.3607287,1,RIGHT,RIGHT,0,0
1763667794.3946111,1,RIGHT,RIGHT,0,0
1763667794.4280822,1,RIGHT,RIGHT,0,0
1763667794.4617295,1,RIGHT,RIGHT,0,0
1763667794.493653,1,RIGHT,RIGHT,0,0
1763667794.5280766,1,RIGHT,RIGHT,0,0
1763667794.5605812,1,RIGHT,RIGHT,0,0
1763667794.5912664,1,RIGHT,RIGHT,0,0
1763667794.6273255,1,RIGHT,RIGHT,0,0
1763667794.6597378,1,RIGHT,RIGHT,0,0
1763667794.6937351,1,RIGHT,RIGHT,0,0
1763667794.7262945,1,RIGHT,RIGHT,0,0
1763667794.760161,1,RIGHT,RIGHT,0,0
1763667794.7940567,1,RIGHT,RIGHT,0,0
1763667794.8267226,1,RIGHT,RIGHT,0,0
1763667794.8612518,1,RIGHT,RIGHT,0,0
1763667794.8930736,1,RIGHT,RIGHT,0,0
1763667794.9293232,1,RIGHT,RIGHT,0,0
1763667794.9603875,1,RIGHT,RIGHT,0,0
1763667794.995153,1,RIGHT,RIGHT,0,0
1763667795.0273743,1,RIGHT,RIGHT,0,0
1763667795.0604722,1,RIGHT,RIGHT,0,0
1763667795.0943031,1,RIGHT,RIGHT,0,0
1763667795.1286955,1,RIGHT,RIGHT,0,0
1763667795.1618164,1,RIGHT,RIGHT,0,0
1763667795.1929905,1,RIGHT,RIGHT,0,0
1763667795.227917,1,RIGHT,RIGHT,0,0
1763667795.2602618,1,RIGHT,RIGHT,0,0
1763667795.2940366,1,RIGHT,RIGHT,0,0
1763667795.326714,1,RIGHT,RIGHT,0,0
1763667795.3593833,1,RIGHT,RIGHT,0,0
1763667795.3924253,1,RIGHT,RIGHT,0,0
1763667795.4259858,1,RIGHT,RIGHT,0,0
1763667795.4601173,1,RIGHT,RIGHT,0,0
1763667795.4941976,1,RIGHT,RIGHT,0,0
1763667795.5291028,1,RIGHT,RIGHT,0,0
1763667795.5600035,1,RIGHT,RIGHT,0,0
1763667795.5943623,1,RIGHT,RIGHT,0,0
1763667795.627449,1,RIGHT,RIGHT,0,0
1763667795.6606462,1,RIGHT,RIGHT,0,0
1763667795.693732,1,RIGHT,RIGHT,0,0
1763667795.7257888,1,RIGHT,RIGHT,0,0
1763667795.758958,1,RIGHT,RIGHT,0,0
1763667795.7919,1,RIGHT,RIGHT,0,0
1763667795.8251202,1,RIGHT,RIGHT,0,0
1763667795.8582191,1,RIGHT,RIGHT,0,0
1763667795.8911912,1,RIGHT,RIGHT,0,0
1763667795.925023,1,RIGHT,RIGHT,0,0
1763667795.9571478,1,RIGHT,DOWN,0,0
1763667795.9904594,1,RIGHT,DOWN,0,0
1763667796.0236409,1,RIGHT,DOWN,0,0
1763667796.057431,1,RIGHT,DOWN,0,0
1763667796.091337,1,DOWN,DOWN,0,0
1763667796.1256943,1,DOWN,DOWN,0,0
1763667796.159681,1,DOWN,DOWN,0,0
1763667796.1907346,1,DOWN,DOWN,0,0
1763667796.2253466,1,DOWN,DOWN,0,0
1763667796.2576082,1,DOWN,DOWN,0,0
1763667796.2899985,1,DOWN,DOWN,0,0
1763667796.3238323,1,DOWN,DOWN,0,0
1763667796.356397,1,DOWN,DOWN,0,0
1763667796.3891726,1,DOWN,DOWN,0,0
1763667796.42398,1,DOWN,DOWN,0,0
1763667796.4559286,1,DOWN,DOWN,0,0
1763667796.4892628,1,DOWN,DOWN,0,0
1763667796.5217235,1,DOWN,DOWN,0,0
1763667796.5551543,1,DOWN,DOWN,0,0
1763667796.588573,1,DOWN,DOWN,0,0
1763667796.6205876,1,DOWN,DOWN,0,0
1763667796.6534574,1,DOWN,DOWN,0,0
1763667796.6882699,1,DOWN,DOWN,0,0
1763667796.721023,1,DOWN,DOWN,0,0
1763667796.7532735,1,DOWN,DOWN,0,0
1763667796.7861228,1,DOWN,DOWN,0,0
1763667796.8204432,1,DOWN,DOWN,0,0
1763667796.8553922,1,DOWN,DOWN,0,0
1763667796.886858,1,DOWN,DOWN,0,0
1763667796.9197829,1,DOWN,DOWN,0,0
1763667796.9541173,1,DOWN,DOWN,0,0
1763667796.986345,1,DOWN,DOWN,0,0
1763667797.0195506,1,DOWN,DOWN,0,0
1763667797.0526729,1,DOWN,DOWN,0,0
1763667797.0852532,1,DOWN,DOWN,0,0
1763667797.1205027,1,DOWN,DOWN,0,0
1763667797.1525977,1,DOWN,DOWN,0,0
1763667797.1864054,1,DOWN,DOWN,0,0
1763667797.2205188,1,DOWN,DOWN,0,0
1763667797.2546906,1,DOWN,DOWN,0,0
1763667797.2858636,1,DOWN,DOWN,0,0
1763667797.319391,1,DOWN,DOWN,0,0
1763667797.3525891,1,DOWN,DOWN,0,0
1763667797.386368,1,DOWN,DOWN,0,0
1763667797.4193938,1,DOWN,DOWN,0,0
1763667797.4534338,1,DOWN,DOWN,0,0
1763667797.4862874,1,DOWN,DOWN,0,0
1763667797.5199273,1,DOWN,DOWN,0,0
1763667797.553396,1,DOWN,DOWN,0,0
1763667797.5863855,1,DOWN,DOWN,0,0
1763667797.6223578,1,DOWN,DOWN,0,0
1763667797.653251,1,DOWN,DOWN,0,0
1763667797.6879067,1,DOWN,DOWN,0,0
1763667797.7196765,1,DOWN,DOWN,0,0
1763667797.7518253,1,DOWN,DOWN,0,0
1763667797.785501,1,DOWN,DOWN,0,0
1763667797.8188443,1,DOWN,DOWN,0,0
1763667797.852113,1,DOWN,DOWN,0,0
1763667797.8851438,1,DOWN,DOWN,0,0
1763667797.91909,1,DOWN,DOWN,0,0
1763667797.9506893,1,DOWN,DOWN,0,0
1763667797.983527,1,DOWN,DOWN,0,0
1763667798.0180564,1,DOWN,DOWN,0,0
1763667798.0504174,1,DOWN,DOWN,0,0
1763667798.0852933,1,DOWN,DOWN,0,0
1763667798.1173315,1,DOWN,DOWN,0,0
1763667798.1506178,1,DOWN,DOWN,0,0
1763667798.1837435,1,DOWN,DOWN,0,0
1763667798.2171698,1,DOWN,DOWN,0,0
1763667798.250083,1,DOWN,DOWN,0,0
1763667798.2828398,1,DOWN,DOWN,0,0
1763667798.3176203,1,DOWN,DOWN,0,0
1763667798.349291,1,DOWN,DOWN,0,0
1763667798.385317,1,DOWN,DOWN,0,0
1763667798.4168615,1,DOWN,DOWN,0,0
1763667798.4503567,1,DOWN,DOWN,0,0
1763667798.4838543,1,DOWN,DOWN,0,0
1763667798.517287,1,DOWN,DOWN,0,0
1763667798.5498385,1,DOWN,DOWN,0,0
1763667798.582609,1,DOWN,DOWN,0,0
1763667798.6168127,1,DOWN,DOWN,0,0
1763667798.648659,1,DOWN,DOWN,0,0
1763667798.6819353,1,DOWN,DOWN,0,0
1763667798.7141333,1,DOWN,DOWN,0,0
1763667798.7485135,1,DOWN,DOWN,0,0
1763667798.7825277,1,DOWN,DOWN,0,0
1763667798.814542,1,DOWN,DOWN,0,0
1763667798.8489301,1,DOWN,DOWN,0,0
1763667798.8814576,1,DOWN,DOWN,0,0
1763667798.9151583,1,DOWN,DOWN,0,0
1763667798.948927,1,DOWN,DOWN,0,0
1763667798.9808898,1,DOWN,DOWN,0,0
1763667799.0131845,1,DOWN,DOWN,0,0
1763667799.047123,1,DOWN,DOWN,0,0
1763667799.0796926,1,DOWN,DOWN,0,0
1763667799.1133254,1,DOWN,DOWN,0,0
1763667799.1465206,1,DOWN,DOWN,0,0
1763667799.179424,1,DOWN,DOWN,0,0
1763667799.2126415,1,DOWN,DOWN,0,0
1763667799.2464101,1,DOWN,DOWN,0,0
1763667799.2793846,1,DOWN,DOWN,0,0
1763667799.312262,1,DOWN,DOWN,0,0
1763667799.3455687,1,DOWN,DOWN,0,0
1763667799.379119,1,DOWN,DOWN,0,0
1763667799.4127421,1,DOWN,DOWN,0,0
1763667799.4452102,1,DOWN,DOWN,0,0
1763667799.4788036,1,DOWN,DOWN,0,0
1763667799.5120823,1,DOWN,DOWN,0,0
1763667799.5461621,1,DOWN,DOWN,0,0
1763667799.5784686,1,DOWN,DOWN,0,0
1763667799.612383,1,DOWN,DOWN,0,0
1763667799.6451027,1,DOWN,DOWN,0,0
1763667799.6783588,1,DOWN,DOWN,0,0
1763667799.7115264,1,DOWN,DOWN,0,0
1763667799.7456388,1,DOWN,DOWN,0,0
1763667799.7779682,1,DOWN,DOWN,0,0
1763667799.8120422,1,DOWN,DOWN,0,0
1763667799.844414,1,DOWN,DOWN,0,0
1763667799.8779988,1,DOWN,DOWN,0,0
1763667799.9113693,1,DOWN,DOWN,0,0
1763667799.9451568,1,DOWN,DOWN,0,0
1763667799.9783556,1,DOWN,DOWN,0,0
1763667800.0109723,1,DOWN,DOWN,0,0
1763667800.0438843,1,DOWN,DOWN,0,0
1763667800.0778399,1,DOWN,DOWN,0,0
1763667800.11077,1,DOWN,LEFT,0,0
1763667800.1447074,1,DOWN,LEFT,0,0
1763667800.1772652,1,DOWN,LEFT,0,0
1763667800.209769,1,DOWN,LEFT,0,0
1763667800.242475,1,LEFT,LEFT,0,0
1763667800.274605,1,LEFT,LEFT,0,0
1763667800.3107858,1,LEFT,LEFT,0,0
1763667800.343458,1,LEFT,LEFT,0,0
1763667800.3764408,1,LEFT,LEFT,0,0
1763667800.4100642,1,LEFT,LEFT,0,0
1763667800.4426916,1,LEFT,LEFT,0,0
1763667800.4755454,1,LEFT,LEFT,0,0
1763667800.5105124,1,LEFT,LEFT,0,0
1763667800.5437286,1,LEFT,LEFT,0,0
1763667800.575281,1,LEFT,LEFT,0,0
1763667800.608643,1,LEFT,LEFT,0,0
1763667800.6444263,1,LEFT,LEFT,0,0
1763667800.6752863,1,LEFT,LEFT,0,0
1763667800.7084517,1,LEFT,LEFT,0,0
1763667800.7423768,1,LEFT,LEFT,0,0
1763667800.7749069,1,LEFT,LEFT,0,0
1763667800.8079355,1,LEFT,LEFT,0,0
1763667800.8416939,1,LEFT,LEFT,0,0
1763667800.8741872,1,LEFT,LEFT,0,0
1763667800.9099035,1,LEFT,LEFT,0,0
1763667800.9405622,1,LEFT,LEFT,0,0
1763667800.9752192,1,LEFT,LEFT,0,0
1763667801.0072691,1,LEFT,LEFT,0,0
1763667801.0419414,1,LEFT,LEFT,0,0
1763667801.0744042,1,LEFT,LEFT,0,0
1763667801.1072989,1,LEFT,LEFT,0,0
1763667801.140477,1,LEFT,LEFT,0,0
1763667801.1745238,1,LEFT,LEFT,0,0
1763667801.2070153,1,LEFT,LEFT,0,0
1763667801.2394183,1,LEFT,LEFT,0,0
1763667801.272885,1,LEFT,LEFT,0,0
1763667801.3046348,1,LEFT,LEFT,0,0
1763667801.3384109,1,LEFT,LEFT,0,0
1763667801.3718684,1,LEFT,LEFT,0,0
1763667801.404025,1,LEFT,LEFT,0,0
1763667801.4387064,1,LEFT,LEFT,0,0
1763667801.4713163,1,LEFT,LEFT,0,0
1763667801.505072,1,LEFT,LEFT,0,0
1763667801.5377686,1,LEFT,LEFT,0,0
1763667801.5705156,1,LEFT,LEFT,0,0
1763667801.6054683,1,LEFT,LEFT,0,0
1763667801.6370661,1,LEFT,LEFT,0,0
1763667801.6687171,1,LEFT,LEFT,0,0
1763667801.7071989,1,LEFT,LEFT,0,0
1763667801.7372677,1,LEFT,LEFT,0,0
1763667801.7686784,1,LEFT,LEFT,0,0
1763667801.802198,1,LEFT,LEFT,0,0
1763667801.8368235,1,LEFT,LEFT,0,0
1763667801.8687332,1,LEFT,LEFT,0,0
1763667801.9021018,1,LEFT,LEFT,0,0
1763667801.9371123,1,LEFT,LEFT,0,0
1763667801.9686143,1,LEFT,LEFT,0,0
1763667802.0012379,1,LEFT,LEFT,0,0
1763667802.038482,1,LEFT,LEFT,0,0
1763667802.0687432,1,LEFT,LEFT,0,0
1763667802.100686,1,LEFT,LEFT,0,0
1763667802.1380908,1,LEFT,LEFT,0,0
1763667802.1683536,1,LEFT,LEFT,0,0
1763667802.2013326,1,LEFT,LEFT,0,0
1763667802.2385445,1,LEFT,LEFT,0,0
1763667802.2686589,1,LEFT,LEFT,0,0
1763667802.300895,1,LEFT,LEFT,0,0
1763667802.3387873,1,LEFT,LEFT,0,0
1763667802.3696113,1,LEFT,LEFT,0,0
1763667802.400651,1,LEFT,LEFT,0,0
1763667802.43431,1,LEFT,LEFT,0,0
1763667802.4691896,1,LEFT,LEFT,0,0
1763667802.5010345,1,LEFT,LEFT,0,0
1763667802.532444,1,LEFT,LEFT,0,0
1763667802.5708275,1,LEFT,LEFT,0,0
1763667802.6011856,1,LEFT,LEFT,0,0
1763667802.6336997,1,LEFT,LEFT,0,0
1763667802.6693897,1,LEFT,LEFT,0,0
1763667802.7007723,1,LEFT,LEFT,0,0
1763667802.7340615,1,LEFT,LEFT,0,0
1763667802.7694733,1,LEFT,LEFT,0,0
1763667802.8013701,1,LEFT,LEFT,0,0
1763667802.8328824,1,LEFT,LEFT,0,0
1763667802.8701122,1,LEFT,LEFT,0,0
1763667802.9010394,1,LEFT,LEFT,0,0
1763667802.933735,1,LEFT,LEFT,0,0
1763667802.9664104,1,LEFT,LEFT,0,0
1763667803.0011983,1,LEFT,LEFT,0,0
1763667803.0332475,1,LEFT,LEFT,0,0
1763667803.0650032,1,LEFT,LEFT,0,0
1763667803.1017873,1,LEFT,LEFT,0,0
1763667803.1324604,1,LEFT,LEFT,0,0
1763667803.164534,1,LEFT,LEFT,0,0
1763667803.201238,1,LEFT,LEFT,0,0
1763667803.2325153,1,LEFT,LEFT,0,0
1763667803.2643576,1,LEFT,LEFT,0,0
1763667803.3007338,1,LEFT,LEFT,0,0
1763667803.3336275,1,LEFT,LEFT,0,0
1763667803.3640556,1,LEFT,LEFT,0,0
1763667803.4019182,1,LEFT,LEFT,0,0
1763667803.4331424,1,LEFT,LEFT,0,0
1763667803.4651792,1,LEFT,LEFT,0,0
1763667803.497878,1,LEFT,LEFT,0,0
1763667803.5340173,1,LEFT,LEFT,0,0
1763667803.565274,1,LEFT,LEFT,0,0
1763667803.5964534,1,LEFT,LEFT,0,0
1763667803.633417,1,LEFT,LEFT,0,0
1763667803.6645849,1,LEFT,LEFT,0,0
1763667803.697558,1,LEFT,LEFT,0,0
1763667803.7345908,1,LEFT,LEFT,0,0
1763667803.7648275,1,LEFT,LEFT,0,0
1763667803.7969382,1,LEFT,LEFT,0,0
1763667803.8343294,1,LEFT,LEFT,0,0
1763667803.865689,1,LEFT,LEFT,0,0
1763667803.8967626,1,LEFT,LEFT,0,0
1763667803.9343634,1,LEFT,LEFT,0,0
1763667803.9650383,1,LEFT,LEFT,0,0
1763667803.9970741,1,LEFT,LEFT,0,0
1763667804.034002,1,LEFT,LEFT,0,0
1763667804.0652466,1,LEFT,LEFT,0,0
1763667804.09713,1,LEFT,LEFT,0,0
1763667804.129171,1,LEFT,LEFT,0,0
1763667804.1654565,1,LEFT,LEFT,0,0
1763667804.1976297,1,LEFT,LEFT,0,0
1763667804.2286918,1,LEFT,LEFT,0,0
1763667804.2654681,1,LEFT,LEFT,0,0
1763667804.296803,1,LEFT,LEFT,0,0
1763667804.328895,1,LEFT,LEFT,0,0
1763667804.365599,1,LEFT,LEFT,0,0
1763667804.3981454,1,LEFT,LEFT,0,0
1763667804.4291766,1,LEFT,LEFT,0,0
1763667804.4677281,1,LEFT,LEFT,0,0
1763667804.4966462,1,LEFT,LEFT,0,0
1763667804.5297308,1,LEFT,LEFT,0,0
1763667804.566065,1,LEFT,LEFT,0,0
1763667804.597097,1,LEFT,LEFT,0,0
1763667804.6295872,1,LEFT,LEFT,0,0
1763667804.6607454,1,LEFT,LEFT,0,0
1763667804.6968853,1,LEFT,LEFT,0,0
1763667804.7288952,1,LEFT,LEFT,0,0
1763667804.7607903,1,LEFT,LEFT,0,0
1763667804.7983465,1,LEFT,UP,0,0
1763667804.8292575,1,LEFT,UP,0,0
1763667804.8607514,1,LEFT,UP,0,0
1763667804.8974009,1,LEFT,UP,0,0
1763667804.9283686,1,UP,UP,0,0
1763667804.962208,1,UP,UP,0,0
1763667804.9984167,1,UP,UP,0,0
1763667805.0288508,1,UP,UP,0,0
1763667805.0606043,1,UP,UP,0,0
1763667805.0969498,1,UP,UP,0,0
1763667805.1286066,1,UP,UP,0,0
1763667805.1613495,1,UP,UP,0,0
1763667805.1952055,1,UP,UP,0,0
1763667805.2296133,1,UP,UP,0,0
1763667805.2613182,1,UP,UP,0,0
1763667805.2936807,1,UP,UP,0,0
1763667805.3286667,1,UP,UP,0,0
1763667805.3616936,1,UP,UP,0,0
1763667805.3957524,1,UP,UP,0,0
1763667805.429913,1,UP,UP,0,0
1763667805.4612954,1,UP,UP,0,0
1763667805.4941528,1,UP,UP,0,0
1763667805.5302725,1,UP,UP,0,0
1763667805.5604942,1,UP,UP,0,0
1763667805.5938725,1,UP,UP,0,0
1763667805.6290894,1,UP,UP,0,0
1763667805.6610506,1,UP,UP,0,0
1763667805.694032,1,UP,UP,0,0
1763667805.729364,1,UP,UP,0,0
1763667805.761537,1,UP,UP,0,0
1763667805.7941883,1,UP,UP,0,0
1763667805.8257656,1,UP,UP,0,0
1763667805.8628442,1,UP,UP,0,0
1763667805.8934236,1,UP,UP,0,0
1763667805.925065,1,UP,UP,0,0
1763667805.961748,1,UP,UP,0,0
1763667805.9935453,1,UP,UP,0,0
1763667806.0257995,1,UP,UP,0,0
1763667806.06111,1,UP,UP,0,0
1763667806.094181,1,UP,UP,0,0
1763667806.1257195,1,UP,UP,0,0
1763667806.160729,1,UP,UP,0,0
1763667806.1945877,1,UP,UP,0,0
1763667806.2251108,1,UP,UP,0,0
1763667806.2615027,1,UP,UP,0,0
1763667806.2932994,1,UP,UP,0,0
1763667806.3244846,1,UP,UP,0,0
1763667806.356688,1,UP,UP,0,0
1763667806.3958042,1,UP,UP,0,0
1763667806.4249303,1,UP,UP,0,0
1763667806.4578695,1,UP,UP,0,0
1763667806.4945858,1,UP,UP,0,0
1763667806.5267801,1,UP,UP,0,0
1763667806.5577922,1,UP,UP,0,0
1763667806.5934727,1,UP,UP,0,0
1763667806.6259856,1,UP,UP,0,0
1763667806.6566124,1,UP,UP,0,0
1763667806.695197,1,UP,UP,0,0
1763667806.7248077,1,UP,UP,0,0
1763667806.757661,1,UP,UP,0,0
1763667806.7950451,1,UP,UP,0,0
1763667806.825037,1,UP,UP,0,0
1763667806.8571053,1,UP,UP,0,0
1763667806.8946338,1,UP,UP,0,0
1763667806.925807,1,UP,UP,0,0
1763667806.9571524,1,UP,UP,0,0
1763667806.9883692,1,UP,UP,0,0
1763667807.0246477,1,UP,UP,0,0
1763667807.0571873,1,UP,UP,0,0
1763667807.0901747,1,UP,UP,0,0
1763667807.1253574,1,UP,UP,0,0
1763667807.1582365,1,UP,UP,0,0
1763667807.1888492,1,UP,UP,0,0
1763667807.2281547,1,UP,UP,0,0
1763667807.2577014,1,UP,UP,0,0
1763667807.2897966,1,UP,UP,0,0
1763667807.3262212,1,UP,UP,0,0
1763667807.3576608,1,UP,UP,0,0
1763667807.3894796,1,UP,UP,0,0
1763667807.4265528,1,UP,UP,0,0
1763667807.458535,1,UP,UP,0,0
1763667807.4892704,1,UP,UP,0,0
1763667807.521753,1,UP,UP,0,0
1763667807.55795,1,UP,UP,0,0
1763667807.588709,1,UP,UP,0,0
1763667807.621889,1,UP,UP,0,0
1763667807.6581802,1,UP,UP,0,0
1763667807.6895232,1,UP,UP,0,0
1763667807.721424,1,UP,UP,0,0
1763667807.758141,1,UP,UP,0,0
1763667807.7895823,1,UP,UP,0,0
1763667807.8217304,1,UP,UP,0,0
1763667807.8586507,1,UP,UP,0,0
1763667807.8897107,1,UP,UP,0,0
1763667807.921663,1,UP,UP,0,0
1763667807.9579859,1,UP,UP,0,0
1763667807.988888,1,UP,UP,0,0
1763667808.0219762,1,UP,UP,0,0
1763667808.0531738,1,UP,UP,0,0
1763667808.0905027,1,UP,UP,0,0
1763667808.1212723,1,UP,UP,0,0
1763667808.153425,1,UP,UP,0,0
1763667808.190153,1,UP,UP,0,0
1763667808.2208905,1,UP,UP,0,0
1763667808.2527394,1,UP,UP,0,0
1763667808.2924347,1,UP,UP,0,0
1763667808.3216007,1,UP,UP,0,0
1763667808.3529317,1,UP,UP,0,0
1763667808.3891935,1,UP,UP,0,0
1763667808.4215539,1,UP,UP,0,0
1763667808.4529715,1,UP,UP,0,0
1763667808.4889781,1,UP,UP,0,0
1763667808.5221515,1,UP,UP,0,0
1763667808.5538917,1,UP,UP,0,0
1763667808.5892918,1,UP,RIGHT,0,0
1763667808.621214,1,UP,RIGHT,0,0
1763667808.653309,1,UP,RIGHT,0,0
1763667808.6863837,1,UP,RIGHT,0,0
1763667808.7222333,1,UP,RIGHT,0,0
1763667808.7534652,1,RIGHT,RIGHT,0,0
1763667808.78564,1,RIGHT,RIGHT,0,0
1763667808.821706,1,RIGHT,RIGHT,0,0
1763667808.8528502,1,RIGHT,RIGHT,0,0
1763667808.884865,1,RIGHT,RIGHT,0,0
1763667808.9230223,1,RIGHT,RIGHT,0,0
1763667808.9530995,1,RIGHT,RIGHT,0,0
1763667808.9848359,1,RIGHT,RIGHT,0,0
1763667809.022121,1,RIGHT,RIGHT,0,0
1763667809.0523999,1,RIGHT,RIGHT,0,0
1763667809.0871577,1,RIGHT,RIGHT,0,0
1763667809.120589,1,RIGHT,RIGHT,0,0
1763667809.1533594,1,RIGHT,RIGHT,0,0
1763667809.185623,1,RIGHT,RIGHT,0,0
1763667809.2173908,1,RIGHT,RIGHT,0,0
1763667809.2547064,1,RIGHT,RIGHT,0,0
1763667809.285501,1,RIGHT,RIGHT,0,0
1763667809.3175578,1,RIGHT,RIGHT,0,0
1763667809.3535373,1,RIGHT,RIGHT,0,0
1763667809.3856254,1,RIGHT,RIGHT,0,0
1763667809.4179926,1,RIGHT,RIGHT,0,0
1763667809.4527628,1,RIGHT,RIGHT,0,0
1763667809.4857922,1,RIGHT,RIGHT,0,0
1763667809.5171332,1,RIGHT,RIGHT,0,0
1763667809.5538177,1,RIGHT,RIGHT,0,0
1763667809.5850768,1,RIGHT,RIGHT,0,0
1763667809.6170974,1,RIGHT,RIGHT,0,0
1763667809.6542335,1,RIGHT,RIGHT,0,0
1763667809.685535,1,RIGHT,RIGHT,0,0
1763667809.7164185,1,RIGHT,RIGHT,0,0
1763667809.7495177,1,RIGHT,RIGHT,0,0
1763667809.7873144,1,RIGHT,RIGHT,0,0
1763667809.8175263,1,RIGHT,RIGHT,0,0
